email,highnotifications,highbenmed,highexperience,lowexperience,med_experience,nut_experience,highnotifdist,highnotifremind,highdifficulty,dailynotif_selfreport,dailynotif,dailynotif_test,dailynotif_msg,dailynotif_update,dailynotif_remind,dailynotif_other,dailynotif_act,dailynotif_dist,lownotifications,notifyingapps,rel_ben_med,rel_cost_med,net_rel_ben_med,med_ever,nuttrack_ever,med_last_month,nuttrack_last_month,med_daily_ever,nuttrack_daily_ever,experience,imp_med,imp_exercise,imp_nut,imp_sleep,fun_med,fun_exercise,fun_nut,fun_sleep,diff_med,diff_exercise,diff_nut,diff_sleep
E0866,1,1,1,0,2,2,0,0,1,60,22.780033111572266,0,6.065746307373047,16.28571319580078,0.4285714328289032,0,0.4285714328289032,22.351459503173828,0,15,0.5,-2.6,3.1,1,1,1,0,0,1,4,8,9.5,7.5,10,7.6,8.2,2,2.8,9,8,6,4
E0867,1,1,1,0,3,2,1,1,0,35,58,0,10,20,28,0,28,30,0,6,3,-6.2,9.2,1,1,1,0,1,1,5,9,8.5,6,9,7.1,7,3,9,3.3,3,5.4,1
E0868,1,0,1,0,2,3,1,1,1,100,40.42856979370117,0,23,13.428571701049805,4,0,4,36.428571701049805,0,20,0.2,0,0.2,1,1,1,1,0,1,5,8.4,10,8.2,8.2,8.3,7.9,6.2,10,7.4,6.8,5.3,3.2
E0869,1,0,1,0,2,3,0,1,0,30,16.28571319580078,0,14,0.2857142984867096,2,0,2,14.28571429848671,0,6,0,1.6,-1.6,1,1,0,1,1,1,5,10,10,10,7,5.6,4,3.7,5.7,7.1,4.6,3.6,3.6
E0870,0,1,1,0,2,2,0,1,1,10,24.60430145263672,0,13.142857551574707,8.461444854736328,3,0,3,21.604302406311035,-1,16,-1,-3,2,1,1,1,0,0,1,4,8,6.5,9,10,6,1,4,8,6,9.5,7,8.5
E0871,1,1,1,0,2,3,0,1,0,40,30,0,23,5,2,0,2,28,0,5,3.1,-3.2,6.300000000000001,1,1,0,1,1,1,5,7.8,7.4,4.7,9.9,6.8,3.4,5,10,0,3,1.4,6.7
E0872,1,1,1,0,2,2,0,1,0,20,30.71428680419922,0,12.428571701049805,14.285714149475098,2,2,2,26.714285850524902,0,10,1,-5.9,6.9,1,1,0,0,1,1,4,7,8,6,9,8,7.1,6.1,10,2,6.1,6,2.2
E0873,1,1,1,0,2,2,1,0,1,30,51.14285659790039,0,42,8.714285850524902,0.4285714328289032,0,0.4285714328289032,50.7142858505249,0,8,1.1,-3.9,5,1,1,0,0,1,1,4,8.1,8,7,6.4,6.9,2.6,4.5,7.6,6.4,10,7.9,9.1
E0874,0,0,1,0,1,3,1,1,0,15,92.42858123779297,0,70,13.285715103149414,9.14285659790039,0,9.14285659790039,83.28571510314941,-1,14,-0.7,2.4,-3.0999999999999996,1,1,0,1,0,1,4,9.3,9.2,10,9.2,7.8,8.7,6.7,9.1,7,5,3.5,5.5
E0875,1,0,1,0,1,3,1,1,0,150,77,0,30,37,10,0,10,67,0,40,-6.8,1.2,-8,1,1,0,1,0,1,4,3,10,9.8,8.2,2.3,6.8,3.6,8,4.5,7.6,4.6,6.6
E0876,1,0,1,0,3,3,1,1,0,25,61,0,0,45,16,0,16,45,0,3,-0.9,0.7,-1.6,1,1,1,1,1,1,6,9,9.3,9.9,10,10,10,10,10,4.4,4.1,3.7,3.4
E0877,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3.5,2.5,-6,1,1,0,1,0,1,4,3.9,9.3,7.4,8.3,7.1,8.4,4,6.4,6.4,3.3,0.8,4.2
E0878,1,0,1,0,2,3,0,0,0,20,21.428571701049805,0,20,1.4285714626312256,0,0,0,21.428571462631226,0,5,-2,7.4,-9.4,1,1,1,1,0,1,5,6.1,10,8.1,10,4,10,10,10,3.8,0,2.4,2.4
E0879,0,1,1,0,3,2,0,0,1,2,4,0,3,1,0,0,0,4,-1,2,3,-9,12,1,1,1,0,1,1,5,9,10,6,4,4,4,1,4,3,6.9,9,2
E0880,0,1,0,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,-1,0,2.9,0,2.9,1,1,0,0,0,1,3,9,10,6.1,10,7,8,6,8,8,6,7,6
E0881,1,0,1,0,2,2,1,1,0,50,61,0,49,7,5,0,5,56,0,10,-3.1,-1.3,-1.8,1,1,0,0,1,1,4,5.2,10,8.3,8.2,8.4,10,5.2,7.5,6,4.6,4.1,5.7
E0882,1,1,1,0,3,3,0,0,0,20,28.14285659790039,0,20,8.142857551574707,0,0,0,28.142857551574707,0,6,1,-9,10,1,1,1,1,1,1,6,10,10,9,9,8,3,3,8,3,5,7,4
E0883,1,0,0,1,0,3,0,1,1,25,30.175729751586914,0,22,2.857142925262451,5,0.31858742237091064,5,24.85714292526245,0,10,-2.5,11,-13.5,0,1,0,1,0,1,3,6.5,8.5,9,7.5,1,5,7,10,9,8,4,10
E0884,1,0,1,0,3,3,1,0,0,35,39.73853302001953,0,36,3.450079917907715,0.2857142984867096,0.002739726100116968,0.2857142984867096,39.450079917907715,0,10,-8.4,0.8,-9.200000000000001,1,1,1,1,1,1,6,1.6,10,10,3,2.5,7,2,9,3.3,4.5,2,4.1
E0885,0,0,1,0,2,2,1,0,0,10,58.84577560424805,0,18,40.84577560424805,0,0,0,58.84577560424805,-1,7,-2,-2,0,1,1,1,0,0,1,4,8,10,10,10,8,10,3,7.1,3,0,0,0
E0886,1,1,1,0,3,3,0,1,1,25,26.85714340209961,0,22.85714340209961,2,2,0,2,24.85714340209961,0,5,0.3,-6.5,6.8,1,1,1,1,1,1,6,7.3,9.5,7,6.6,7,8.8,2.5,5,6.3,7.6,8.3,6.4
E0887,1,1,1,0,3,2,1,0,0,30,37.05438232421875,0,36.42857360839844,0.3400958180427551,0.2857142984867096,0,0.2857142984867096,36.76866942644119,0,10,3.1,-2.2,5.300000000000001,1,1,1,0,1,1,5,9.1,6.3,6,8.1,6.3,4.5,5.5,5.2,4.4,7.3,5.8,1.3
E0888,0,0,0,1,0,0,1,1,0,10,55.28571319580078,0,50.28571319580078,0,5,0,5,50.28571319580078,-1,3,-0.1,-0.6,0.5,0,0,0,0,0,0,0,5.7,7.3,5.8,9.6,6.8,5.2,0.9,7.6,7.3,9.9,2,3.2
E0889,1,1,1,0,2,2,1,0,1,60,56.14285659790039,0,54.71428680419922,1.4285714626312256,0,0,0,56.142858266830444,0,4,2,-7,9,1,1,0,0,1,1,4,7,10,5,10,8,10,2,10,7,8,8,0
E0890,0,1,1,0,3,2,0,1,1,5,24,0,10,4,10,0,10,14,-1,3,8,-9.5,17.5,1,1,1,0,1,1,5,10,10,2,10,9.5,8.5,2.4,8.6,5.1,3.2,7.5,2.9
E0891,1,0,1,0,2,3,1,1,1,40,65,0,33,24,8,0,8,57,0,15,-4.9,0.2,-5.1000000000000005,1,1,0,1,1,1,5,4.6,10,9.5,10,7,10,1.7,10,9,10,3.5,10
E0892,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-9.2,5.1,-14.299999999999999,0,1,0,1,0,1,3,0.8,10,10,10,6.5,9.5,6.6,10,5,3,0,8.3
E0893,1,0,0,1,0,2,1,0,1,50,86.71428680419922,0,48.28571319580078,38.14285659790039,0.2857142984867096,0,0.2857142984867096,86.42856979370117,0,12,-3,4.5,-7.5,0,1,0,0,0,1,2,0,2.6,3,7.1,0.5,2.2,1.8,3.5,7.1,7.9,3.9,6.5
E0894,0,0,1,0,2,2,0,1,0,10,11,0,9,0,2,0,2,9,-1,2,-2.7,0.6,-3.3000000000000003,1,1,1,0,0,1,4,5.3,10,8,10,7,9.4,5.2,9.9,5.3,3,2.9,2.9
E0895,0,0,1,0,2,3,0,0,1,15,11.262985229492188,0,4.384333610534668,3.2857143878936768,0.5929369926452637,3,0.5929369926452637,7.670047998428345,-1,10,0,1,-1,1,1,0,1,1,1,5,7,10,7,7,5.5,7,3.5,10,8,9,5,4
E0896,1,0,1,0,2,2,1,1,1,50,85,0,80,0,5,0,5,80,0,3,-5.6,0.5,-6.1,1,1,0,0,1,1,4,3,10,8.6,8.6,6,9,4,10,7.5,2,5,6
E0897,1,0,1,0,1,3,0,1,0,20,20,0,7,11,2,0,2,18,0,20,-4.5,-5,0.5,1,1,0,1,0,1,4,3.5,10,8,8,7,8,4,9,2,4,4,4.5
E0898,1,0,0,1,0,2,1,0,0,30,34.35145950317383,0,27.428571701049805,5.780032157897949,1.1428571939468384,0,1.1428571939468384,33.208603858947754,0,10,-5.9,1.9,-7.800000000000001,0,1,0,0,0,1,2,2.3,9.5,8.2,8.1,2.9,7.8,2.7,10,4.2,6.2,2.1,8.1
E0899,1,1,1,0,2,3,1,1,0,25,40,0,16,18,6,0,6,34,0,7,-1.1,-9.4,8.3,1,1,0,1,1,1,5,7,8,8.1,7,9.5,3.5,1.8,10,3,8.1,4.7,3
E0900,0,1,1,0,2,3,1,1,1,10,38,0,20,12,6,0,6,32,-1,10,-1.8,-6.5,4.7,1,1,0,1,1,1,5,8.2,7,10,8.1,6.8,8.1,2.4,10,6,1.8,8.1,0
E0901,1,0,0,1,2,0,0,1,1,40,29,0,8,18,3,0,3,26,0,5,-3.9,3.1,-7,1,0,0,0,1,0,2,3.9,8.6,7.8,9.7,2.6,6.7,4.2,7.7,7.5,3.7,6,5.8
E0902,1,0,1,0,3,3,1,0,1,20,32,0,25,6,0,1,0,31,0,4,-0.4,2.2,-2.6,1,1,1,1,1,1,6,9.6,8.5,10,9.9,6.4,6.2,6.4,10,7.5,8.5,5.3,6.5
E0903,1,0,0,1,1,0,1,0,1,40,82.85713958740234,0,81.85713958740234,0,1,0,1,81.85713958740234,0,6,-3.2,0,-3.2,1,0,0,0,0,0,1,3,9.4,6.2,9.7,3.3,3.4,3.5,8.7,7.5,6.8,7.7,7.7
E0904,0,1,0,1,1,2,0,0,1,15,22.471588134765625,0,18.28571319580078,2.5714285373687744,0,1.614445447921753,0,20.857141733169556,-1,11,1,-6.5,7.5,1,1,0,0,0,1,3,8,10,7,10,7.5,8,4,7,4,2,7,6
E0905,0,0,1,0,1,3,0,1,0,15,8.571428298950195,0,2,3.2857141494750977,3.2857143878936768,0,3.2857143878936768,5.285714149475098,-1,7,-0.7,-0.4,-0.29999999999999993,1,1,0,1,0,1,4,7.4,10,8.1,8.4,4.1,6.1,3.9,7.2,3.9,6,4.1,7.1
E0906,1,0,0,1,3,0,1,0,1,35,43.42856979370117,0,19.28571319580078,24.14285659790039,0,0,0,43.42856979370117,0,6,-4.6,0.8,-5.3999999999999995,1,0,1,0,1,0,3,3.8,6,8.4,9.5,4.2,5,5.4,9.6,8.5,9.1,8.9,5.5
E0907,0,0,0,1,1,2,0,1,1,10,15,0,6,5,2,2,2,11,-1,6,-3,-2,-1,1,1,0,0,0,1,3,5,9,8,7,7,8,6,8,6,7,7,6
E0908,0,1,1,0,2,3,0,0,0,10,13,0,13,0,0,0,0,13,-1,2,0,-3,3,1,1,0,1,1,1,5,10,10,10,10,10,8,1,10,6,7,0,6.2
E0909,1,0,1,0,1,3,0,0,1,20,20.28571319580078,0,7,12.142857551574707,1.1428571939468384,0,1.1428571939468384,19.142857551574707,0,10,0,5,-5,1,1,0,1,0,1,4,6,7,6,10,4,5,5,10,9,7,5,2
E0910,1,1,1,0,3,2,1,0,1,50,35,0,10,25,0,0,0,35,0,4,3.7,-2.5,6.2,1,1,1,0,1,1,5,6,7.1,2.3,9.5,5.5,5.3,3.4,8.3,6.1,7.2,6.5,7.7
E0911,1,1,1,0,3,2,1,1,0,50,114,0,95,11,8,0,8,106,0,8,3,-5.2,8.2,1,1,1,0,1,1,5,10,5,7,7,7.9,2,7.2,3,2,7.5,6.5,7.5
E0912,0,0,1,0,1,3,0,0,0,5,1.1428571939468384,0,0,1.1428571939468384,0,0,0,1.1428571939468384,-1,2,-8.3,12.1,-20.4,1,1,0,1,0,1,4,1.7,10,10,10,1.6,6.3,6.1,7,7.6,0,0,0
E0913,1,0,0,1,0,3,1,1,0,150,220,0,207,10,3,0,3,217,0,10,-0.7,2.6,-3.3,0,1,0,1,0,1,3,6.1,10,6.8,10,6.1,8.6,4.1,10,5.3,0.3,0.7,7
E0914,1,1,0,1,3,0,1,0,0,70,55.714290618896484,0,45.42857360839844,8.571428298950195,1.7142857313156128,0,1.7142857313156128,54.00000190734863,0,10,4.1,-4.2,8.3,1,0,1,0,1,0,3,7,9.5,2.9,7.5,7.6,9.4,2.8,6.9,3.5,1,2.9,4
E0915,0,0,0,1,2,0,0,0,1,10,10.428571701049805,0,10.428571701049805,0,0,0,0,10.428571701049805,-1,2,-1.6,0.6,-2.2,1,0,0,0,1,0,2,5,9,6.6,9.6,3.3,5.1,2,8.7,7,8,5.1,1
E0916,1,1,1,0,3,2,1,0,1,50,55.450077056884766,0,55.28571319580078,0,0.16436554491519928,0,0.16436554491519928,55.28571319580078,0,4,0.7,-5,5.7,1,1,1,0,1,1,5,8,6,7.3,8.9,5,6,3,5,4,0.8,7,6.1
E0917,0,1,0,1,2,0,0,1,0,10,9,0,5,0,4,0,4,5,-1,3,1,-2,3,1,0,0,0,1,0,2,10,10,9,10,3,6,2,10,4,2,5,0
E0918,0,0,0,1,1,2,0,0,0,12,10,0,7,0,0,3,0,7,-1,2,-3,0,-3,1,1,0,0,0,1,3,7,10,10,10,6.9,5,4,8.6,6,7.6,3.1,7.3
E0919,1,1,1,0,3,2,0,0,1,20,20,0,6.428571701049805,13.571429252624512,0,0,0,20.000000953674316,0,6,2,-6.9,8.9,1,1,1,0,1,1,5,9.4,8.2,7.4,9.5,7.4,3.6,3,10,6,7.8,8.5,2.5
E0920,1,1,1,0,2,2,1,0,0,200,100,0,100,0,0,0,0,100,0,1,3.5,-0.9,4.4,1,1,0,0,1,1,4,5.5,10,2,10,7.3,10,2.3,10,6.2,0,2.1,10
E0921,0,0,1,0,3,3,0,0,0,10,15.241476058959961,0,15.14285659790039,0,0.09861932694911957,0,0.09861932694911957,15.14285659790039,-1,5,0.7,3,-2.3,1,1,1,1,1,1,6,7.2,8.5,6.5,10,6.2,7.3,6.7,9,6.5,6.5,4,3.5
E0922,1,1,0,1,1,2,0,1,1,20,24.35146141052246,0,20.571428298950195,1.0657461881637573,2.7142856121063232,0,2.7142856121063232,21.637174487113953,0,11,-3,-6,3,1,1,0,0,0,1,3,2,10,5,10,3,5,0,10,7,4,10,2
E0923,0,0,1,0,3,3,1,1,0,15,36,0,25,5.857142925262451,5.142857074737549,0,5.142857074737549,30.85714292526245,-1,7,0.5,0.9,-0.4,1,1,1,1,1,1,6,9,9.5,8.5,8,6.6,4.5,5.5,8.5,6,6,4,2
E0924,1,0,1,0,2,2,0,1,0,50,31.735795974731445,0,21.021509170532227,8.714285850524902,2,0,2,29.73579502105713,0,15,-0.8,-0.8,0,1,1,0,0,1,1,4,7.2,8.8,8,6.5,7.5,6.7,8,9,2.6,5.5,3.9,3.7
E0925,1,1,0,1,2,0,1,1,0,35,56.28571319580078,0,38.28571319580078,15,3,0,3,53.28571319580078,0,48,1.6,-8.9,10.5,1,0,0,0,1,0,2,9.6,10,8,8.5,7.4,7,0.7,2.6,2.2,3.9,4.4,2.4
E0926,0,1,1,0,3,2,0,0,0,2,1,0,0,1,0,0,0,1,-1,1,8,-17,25,1,1,1,0,1,1,5,10,10,2,10,10,10,0,10,0,3,7,0
E0927,1,1,1,0,1,3,0,0,1,30,25.000001907348633,0,5.5714287757873535,19.428573608398438,0,0,0,25.00000238418579,0,10,-2.2,-4.9,2.7,1,1,0,1,0,1,4,6.3,10,8.5,9.9,8.6,10,2.9,9.1,7.1,1.3,6.3,5.6
E0928,1,1,1,0,2,2,1,1,0,35,103.71428680419922,0,85,3,15.714285850524902,0,15.714285850524902,88,0,10,0.9,-3.6,4.5,1,1,0,0,1,1,4,6.9,7.4,6,10,7.6,2.5,4,9.3,3.8,6.7,3.8,1.5
E0929,1,0,0,1,1,2,0,1,0,30,35,0,15,14,6,0,6,29,0,6,3.2,1.7,1.5000000000000002,1,1,0,0,0,1,3,7.1,7.6,3.9,8.4,5.2,5.6,5.2,6.2,6.1,8.7,4.4,5
E0930,1,1,0,1,2,1,1,1,1,100,81.85713958740234,0,47.85714340209961,30,4,0,4,77.85714340209961,0,10,-2.1,-6.7,4.6,1,1,0,0,1,0,3,7.9,10,10,10,8.4,10,3.8,10,5,3,7.1,2.4
E0931,0,0,1,0,2,2,1,1,1,10,44.57142639160156,0,39.42856979370117,3,2.142857074737549,0,2.142857074737549,42.42856979370117,-1,60,-0.7,-2.2,1.5000000000000002,1,1,1,0,0,1,4,6.5,9.5,7.2,8.2,4.1,6.2,4,8,7.9,5,10,4
E0932,1,0,0,1,0,2,1,1,1,20,38,0,13,17,8,0,8,30,0,7,-2.4,1.3,-3.7,0,1,0,0,0,1,2,3.7,10,6.1,7.3,2.4,7.7,2.6,5.2,7.4,1,6.3,6.5
E0933,0,1,1,0,3,2,0,1,1,10,16.70292091369629,0,11.845778465270996,0.8571428656578064,4,0,4,12.702921330928802,-1,12,-2,-5.2,3.2,1,1,1,0,1,1,5,5.1,8.6,7.1,8,5.2,6.8,1.8,3.1,5.1,4,6.9,6.3
E0934,1,0,1,0,2,3,0,0,0,20,12.241477012634277,0,11.032873153686523,0.17573025822639465,1.0328731536865234,0,1.0328731536865234,11.208603411912918,0,7,0.5,0.9,-0.4,1,1,0,1,1,1,5,7.5,8.6,7,8.5,7.1,8,4,7,6,2,2,3
E0935,0,1,1,0,3,3,0,0,1,3,15,0,4,10,1,0,1,14,-1,3,-1,-4.6,3.5999999999999996,1,1,1,1,1,1,6,8.1,10,9.1,10,6.1,10,2.1,10,7,0,7.6,3.6
E0936,1,1,0,1,2,0,1,0,1,75,68.857147216796875,0,65.42857360839844,3,0.4285714328289032,0,0.4285714328289032,68.42857360839844,0,7,3,-3.5,6.5,1,0,0,0,1,0,2,5.9,7.7,2.9,9.1,5.1,4.1,0.8,7,6.8,8.5,6,6
E0937,1,0,1,0,3,2,1,0,1,100,84,0,78.42857360839844,4.571428298950195,1,0,1,83.00000190734863,0,20,-1,-2,1,1,1,1,0,1,1,5,9,9,10,10,8,4,6.5,10,7,9,7.5,9
E0938,1,1,1,0,3,2,1,0,1,50,121,0,95,26,0,0,0,121,0,5,-1,-3.5,2.5,1,1,1,0,1,1,5,8,8.5,9,9,8,4,4,9.3,6.5,9,6,7.5
E0939,0,1,1,0,3,2,0,0,0,2,8.428571701049805,0,7,0.7142857313156128,0.7142857313156128,0,0.7142857313156128,7.714285731315613,-1,4,-3,-6,3,1,1,1,0,1,1,5,5.5,7,8.5,6.5,9.5,8.5,3.5,10,4,6,4,9
E0940,1,1,1,0,2,3,1,0,0,80,87.71427917480469,0,72,15.714285850524902,0,0,0,87.7142858505249,0,9,0.7,-2.4,3.0999999999999996,1,1,0,1,1,1,5,7.6,10,6.9,10,8,6.5,3.7,10,3.8,6.2,1.9,4.2
E0941,1,0,1,0,1,3,1,1,1,250,117.9772720336914,0,111.42857360839844,3,3.2857143878936768,0.26298487186431885,3.2857143878936768,114.42857360839844,0,8,-5,-1.2,-3.8,1,1,0,1,0,1,4,5,10,10,7.3,6,8,3.8,7.5,7,7.5,6,8.8
E0942,0,0,1,0,3,2,0,1,0,15,25.60430145263672,0,19.461444854736328,4.142857074737549,2,0,2,23.604301929473877,-1,12,1,0,1,1,1,1,0,1,1,5,7,8,6,8,5.5,5.5,5.5,7,4,4,4,7
E0943,1,0,1,0,2,2,0,1,1,25,22,0,20,0,2,0,2,20,0,2,-1.9,1.3,-3.2,1,1,0,0,1,1,4,7,10,8.9,7.1,8.2,10,7.5,6.2,7.5,1.5,5.5,9.5
E0944,0,1,1,0,3,3,0,1,0,15,11.571429252624512,0,7.571428298950195,1.571428656578064,2.4285714626312256,0,2.4285714626312256,9.14285695552826,-1,9,8,-9,17,1,1,1,1,1,1,6,10,10,2,10,8,7,2,10,1,7,4,1
E0945,1,1,0,1,0,2,1,1,0,50,54.24147415161133,0,30,6.142857074737549,18.09861946105957,0,18.09861946105957,36.14285707473755,0,12,-4.5,-6.6,2.0999999999999996,0,1,0,0,0,1,2,2,8.5,6.5,9,5.1,5.1,3,7,2.5,3.5,7,2
E0946,0,1,1,0,3,2,0,0,0,5,12.14285659790039,0,12.14285659790039,0,0,0,0,12.14285659790039,-1,2,1,-4.5,5.5,1,1,1,0,1,1,5,10,8,9,10,10,9.2,7.5,8.6,0,2,2,1
E0947,1,1,0,1,1,0,1,1,1,20,45.107540130615234,0,15.328731536865234,19.778810501098633,10,0,10,35.10754203796387,0,13,1,-6,7,1,0,0,0,0,0,1,7,8,6,9.5,7,5,2,8,8,9,9,10
E0948,0,1,1,0,2,2,0,0,1,8,7,0,7,0,0,0,0,7,-1,2,0,-3,3,1,1,1,0,0,1,4,8,10,8,9,5,7.5,2,2.9,7,10,7,8.5
E0949,1,0,1,0,3,2,1,1,0,30,96,0,50.28571319580078,32.71428680419922,13,0,13,83,0,10,0.5,2.2,-1.7000000000000002,1,1,1,0,1,1,5,8.5,9,8,8,3.5,7.5,4.5,8.5,3.2,3.7,2,8.5
E0950,1,1,0,1,0,2,0,1,1,20,44,0,7,17,20,0,20,24,0,6,9.2,-2.9,12.1,0,1,0,0,0,1,2,9.2,6.9,0,1.6,1.8,0,0.5,10,6,7.5,7.6,1.5
E0951,0,0,0,1,1,2,0,1,1,15,28.39447784423828,0,22.714284896850586,3.6801917552948,2,0,2,26.394476652145386,-1,10,-3,-1,-2,1,1,0,0,0,1,3,4,8,7,9,6,7,4,5,6,7,5,4
E0952,0,1,0,1,3,0,0,0,1,15,16.571428298950195,0,15,0.8571428656578064,0.7142857313156128,0,0.7142857313156128,15.857142865657806,-1,4,1.2,-5.1,6.3,1,0,1,0,1,0,3,7.7,8.8,6.5,9,6.8,5,1.1,7.1,7.1,7.1,6.5,0
E0953,1,1,0,1,2,0,1,0,0,60,104.28571319580078,0,44.28571319580078,60,0,0,0,104.28571319580078,0,3,-1.1,-7.6,6.5,1,0,0,0,1,0,2,6.4,10,7.5,7.3,6.2,6.5,1,9,3.8,3.4,6.2,7.5
E0954,0,0,1,0,3,3,0,1,0,4,12.287311553955078,0,7.28731107711792,0,5,0,5,7.28731107711792,-1,4,1,9,-8,1,1,1,1,1,1,6,10,10,9,10,3,0,10,10,2,6,0,0.5
E0955,0,1,0,1,2,0,0,0,1,10,10,0,3,7,0,0,0,10,-1,4,8.6,-15.1,23.7,1,0,0,0,1,0,2,8.6,10,0,7.6,9.1,8.4,0,4.8,4,6.4,10,4.4
E0956,0,1,1,0,2,2,0,0,1,10,28,0,12,15,1,0,1,27,-1,5,2,-5.1,7.1,1,1,1,0,0,1,4,8,10,6,7,5,10,1.9,8,6,0,8,6
E0957,0,0,1,0,3,3,0,1,0,10,15.657463073730469,0,10,3,2.328731060028076,0.32873108983039856,2.328731060028076,13,-1,6,0,-1.9,1.9,1,1,1,1,1,1,6,10,10,10,10,4.4,7.1,2.5,2.5,3.3,3.3,3.3,4.5
E0958,0,0,0,1,1,2,0,1,1,10,15.285714149475098,0,3.2857143878936768,10,2,0,2,13.285714387893677,-1,6,-3.5,1.5,-5,1,1,0,0,0,1,3,2.7,7.5,6.2,8.6,4.1,6.9,2.7,9.6,9.5,6.7,6.6,4.9
E0959,1,1,0,1,0,2,1,0,0,100,91.42857360839844,0,41.42856979370117,50,0,0,0,91.42856979370117,0,5,3.5,-11.5,15,0,1,0,0,0,1,2,10,6.5,6.5,10,10,6,2.5,10,3,10,7,10
E0960,1,1,0,1,1,2,1,1,0,50,66,0,45,6,5,10,5,51,0,14,1.8,-5.7,7.5,1,1,0,0,0,1,3,8,9.6,6.2,8,6.2,3.8,2,6.6,3.9,6.3,5.4,7.1
E0961,0,0,1,0,1,3,0,1,0,15,20.85714340209961,0,13,5.428571701049805,2.4285714626312256,0,2.4285714626312256,18.428571701049805,-1,10,0,3.5,-3.5,1,1,0,1,0,1,4,6,7,6,8,6.5,6.5,6,7,4,5,0,6.5
E0962,1,0,1,0,2,3,0,0,1,20,25,0,25,0,0,0,0,25,0,4,-3.9,-1.3,-2.5999999999999996,1,1,0,1,1,1,5,4.5,8.7,8.4,10,5.8,5.7,2.6,8,6.9,7.7,5,9.9
E0963,0,1,0,1,3,0,0,0,1,1,1.4285714626312256,0,1,0,0.4285714328289032,0,0.4285714328289032,1,-1,2,4,-3.8,7.8,1,0,1,0,1,0,3,7.4,7.9,3.4,9.3,6.2,6.3,3.5,9.7,6.1,7.2,7.2,4.6
E0964,1,0,1,0,2,2,0,0,1,40,19,0,13,6,0,0,0,19,0,3,-5,-4,-1,1,1,1,0,0,1,4,5,9,10,10,5.5,8,2,10,8.5,6.6,9,2.3
E0965,0,0,1,0,2,3,0,1,0,6,23.14285659790039,0,11,0,12.14285659790039,0,12.14285659790039,11,-1,6,-1,0,-1,1,1,0,1,1,1,5,9,9,10,9,10,4,10,10,0,1,0,3
E0966,1,0,0,1,1,2,0,0,0,30,33.494319915771484,0,25,4.142857074737549,1.3514604568481445,3,1.3514604568481445,29.14285707473755,0,10,-0.5,8.9,-9.4,1,1,0,0,0,1,3,3.5,7.5,4,9,1,6.2,3.9,6,8,4,2,2.5
E0967,1,0,1,0,1,3,1,0,0,100,30,0,20,10,0,0,0,30,0,3,-2.5,2.8,-5.3,1,1,0,1,0,1,4,2.9,7,5.4,8.7,5.2,6.4,5.5,7.1,6.1,7.9,3.6,6.3
E0968,1,0,0,1,1,2,1,0,1,50,76.921661376953125,0,24.28571319580078,52.63595199584961,0,0,0,76.92166519165039,0,100,-6,1.2,-7.2,1,1,0,0,0,1,3,2,8,8,6.1,3.4,4,6.6,6.6,5,7,7,2.5
E0969,1,0,1,0,3,3,1,1,0,30,37,0,3,27,2,5,2,30,0,10,-4.2,3.1,-7.300000000000001,1,1,1,1,1,1,6,5.2,8.7,9.4,5.3,5.2,5.2,5.2,5.5,3.6,1.2,0.5,6.1
E0970,1,1,1,0,3,3,0,1,0,30,24,0,20,0,4,0,4,20,0,5,2.4,-8.5,10.9,1,1,1,1,1,1,6,10,8,7.6,9,6,4,2,10,3,6.5,7.5,0.7
E0971,1,1,1,0,2,2,0,1,1,20,20,0,10,4,6,0,6,14,0,4,6,-5.1,11.1,1,1,0,0,1,1,4,9,10,3,10,6.3,3.8,1.3,10,8.4,10,8.5,6.2
E0972,1,1,0,1,2,0,1,1,0,20,47,0,45,0,2,0,2,45,0,4,2,-2,4,1,0,0,0,1,0,2,10,10,8,10,8,7,4,8,6,7,4,8
E0973,1,1,1,0,2,2,0,1,1,20,30.328731536865234,0,20.328731536865234,0,10,0,10,20.328731536865234,0,5,2,-10,12,1,1,1,0,0,1,4,10,10,8,10,10,7,3,8,4,7.5,7,2.5
E0974,1,0,1,0,2,2,1,0,0,50,57,0,57,0,0,0,0,57,0,4,0,-1.8,1.8,1,1,1,0,0,1,4,3,8.1,3,8,5,7.1,3.2,7.1,1.1,1.2,1.1,1.2
E0975,1,0,1,0,3,2,1,1,1,50,85.1314926147461,0,70,8,6.131492614746094,1,6.131492614746094,78,0,10,-1.4,1.6,-3,1,1,1,0,1,1,5,7.5,8,8.9,10,6,5,7.6,9.5,7,5.2,7,8.1
E0976,1,0,1,0,3,3,1,1,1,30,45,0,35,0,10,0,10,35,0,5,-2.2,0.6,-2.8000000000000003,1,1,1,1,1,1,6,7,9.2,9.2,9.2,4.8,4.9,2.6,6.9,8.4,8.1,5.6,8
E0977,0,1,1,0,3,1,0,1,1,1,2,0,0,0,2,0,2,0,-1,1,2,-4,6,1,1,1,0,1,0,4,7,7,5,5,7,7.5,5,5,5,7,7,5
